id,Created (UTC),Total Spend,Payment Count,Tax Location Recognized
cus_Q7hGeYsvZhxQdI,2024-05-17 14:34,"0,00",0,FALSE
cus_Q7giky89BB6q78,2024-05-17 14:00,"0,00",0,FALSE
cus_Q7gEUYcJ0QH1Nz,2024-05-17 13:31,"0,00",0,FALSE
cus_Q7fUrNBd8P2ANW,2024-05-17 12:44,"0,00",0,FALSE
cus_Q7fTtblwcUe1Qh,2024-05-17 12:43,"0,00",0,FALSE
cus_Q7fMvN0dN5VDij,2024-05-17 12:36,"0,00",0,FALSE
cus_Q7fFibIqJhJhRc,2024-05-17 12:29,"663,22",8,TRUE
cus_Q7fDLtJqH6tZLx,2024-05-17 12:27,"0,00",0,FALSE
cus_Q7fDfHX98zarr0,2024-05-17 12:27,"0,00",0,FALSE
cus_Q7f0BXExmqZlDp,2024-05-17 12:14,"0,00",0,FALSE
cus_Q7eoutQYGnIr6k,2024-05-17 12:02,"849,60",1,TRUE
cus_Q7eZwzOwOrdQcv,2024-05-17 11:47,"195,00",5,TRUE
cus_Q7e9OQTrvR7CpP,2024-05-17 11:21,"0,00",0,FALSE
cus_Q7e24bUPhiI03c,2024-05-17 11:15,"0,00",0,FALSE
cus_Q7ddxg6y2xJf7V,2024-05-17 10:50,"0,00",0,FALSE
cus_Q7dLsTLxglarVC,2024-05-17 10:32,"0,00",0,FALSE
cus_Q7dI1jGNr92pLB,2024-05-17 10:29,"0,00",0,FALSE
cus_Q7czFUFPckYGJx,2024-05-17 10:09,"312,00",8,TRUE
cus_Q7cy1QgXTpo7WL,2024-05-17 10:09,"0,00",0,FALSE
cus_Q7crT2MfrlQOPD,2024-05-17 10:01,"0,00",0,FALSE
cus_Q7cWrLmEptKf6T,2024-05-17 9:40,"390,00",10,TRUE
cus_Q7cIpc7dtt0wfZ,2024-05-17 9:27,"0,00",0,FALSE
cus_Q7bTgEVsEb0QPl,2024-05-17 8:35,"0,00",0,FALSE
cus_Q7bJnK8wGw1ggb,2024-05-17 8:26,"0,00",0,FALSE
cus_Q7b4Idn9vpK87Z,2024-05-17 8:11,"0,00",0,FALSE
cus_Q7apBCt36xeGbK,2024-05-17 7:55,"195,00",5,FALSE
cus_Q7ab78e7msND1B,2024-05-17 7:41,"150,65",2,TRUE
cus_Q7aYCPkF5siBVs,2024-05-17 7:38,"0,00",0,FALSE
cus_Q7aHEphGGKqVkx,2024-05-17 7:21,"0,00",0,FALSE
cus_Q7aFyWdRsVAozO,2024-05-17 7:19,"0,00",0,FALSE
cus_Q7Zalfd7oU14dH,2024-05-17 6:39,"0,00",0,FALSE
cus_Q7ZLpxXKNIoiuu,2024-05-17 6:24,"0,00",0,FALSE
cus_Q7YzF3xeJzy36q,2024-05-17 6:02,"0,00",0,FALSE
cus_Q7XVJtGlI9J7mR,2024-05-17 4:29,"0,00",0,FALSE
cus_Q7VMZGskpcACK5,2024-05-17 2:16,"0,00",0,FALSE
cus_Q7THTouMBOgoyI,2024-05-17 0:07,"0,00",0,FALSE
cus_Q7S48mvGeGHs4t,2024-05-16 22:52,"0,00",0,FALSE
cus_Q7RrtT3qd8Z0kO,2024-05-16 22:39,"0,00",0,FALSE
cus_Q7RkZOphygub4H,2024-05-16 22:32,"0,00",0,FALSE
cus_Q7RCYriAWyzJ9b,2024-05-16 21:58,"0,00",0,FALSE
cus_Q7R4OpqzZMfyxF,2024-05-16 21:50,"0,00",0,FALSE
cus_Q7PhIGbHAq8MgV,2024-05-16 20:26,"0,00",0,FALSE
cus_Q7PLzmf0ho7tb6,2024-05-16 20:04,"334,67",9,TRUE
cus_Q7OmEzU9skBVSU,2024-05-16 19:28,"331,81",1,TRUE
cus_Q7O0NVLjmDiHwm,2024-05-16 18:40,"0,00",0,FALSE
cus_Q7N3oVIxJ3fXDb,2024-05-16 17:41,"0,00",0,FALSE
cus_Q7MuyGJ5cBLxSB,2024-05-16 17:32,"0,00",0,FALSE
cus_Q7MoRNsOWc25ma,2024-05-16 17:26,"0,00",0,FALSE
cus_Q7MXr7KrQa2beK,2024-05-16 17:09,"0,00",0,FALSE
cus_Q7MDzwqZCDzTIN,2024-05-16 16:50,"0,00",0,FALSE
cus_Q7M1hcH8U4XmCi,2024-05-16 16:37,"0,00",0,FALSE
cus_Q7M1pE2dej4FJI,2024-05-16 16:37,"0,00",0,FALSE
cus_Q7M1GRV7JlhlW1,2024-05-16 16:37,"0,00",0,FALSE
cus_Q7LyOnUYQx4GvE,2024-05-16 16:35,"0,00",0,FALSE
cus_Q7LxaKgsN5tvTN,2024-05-16 16:34,"0,00",0,FALSE
cus_Q7LfhG2zOz69dV,2024-05-16 16:16,"0,00",0,FALSE
cus_Q7LBLcBsc1bj7Q,2024-05-16 15:45,"0,00",0,FALSE
cus_Q7LBu3hiTYjKRY,2024-05-16 15:45,"371,85",10,FALSE
cus_Q7KgEV5Jcv3V0m,2024-05-16 15:14,"0,00",0,FALSE
cus_Q7KebYm0kVtQl7,2024-05-16 15:13,"0,00",0,FALSE
cus_Q7KT8yX0j3OYA6,2024-05-16 15:01,"0,00",0,FALSE
cus_Q7K7ug39m1smWF,2024-05-16 14:39,"0,00",0,FALSE
cus_Q7JxRjs7P00mXR,2024-05-16 14:30,"0,00",0,FALSE
cus_Q7Jrdp4u13vbEM,2024-05-16 14:23,"0,00",0,FALSE
cus_Q7JqM611YefCTA,2024-05-16 14:22,"0,00",0,FALSE
cus_Q7JqrNysldXJju,2024-05-16 14:22,"0,00",0,FALSE
cus_Q7Jl4jQeDrGEFo,2024-05-16 14:18,"0,00",0,FALSE
cus_Q7JZLN4Ksd9TRv,2024-05-16 14:05,"0,00",0,FALSE
cus_Q7JWwXwrUhDQAM,2024-05-16 14:02,"189,15",5,TRUE
cus_Q7JRzIHNJTjqbN,2024-05-16 13:57,"516,84",9,FALSE
cus_Q7J9bF7fTQIRNL,2024-05-16 13:39,"0,00",0,FALSE
cus_Q7J8VtLrtt1ONm,2024-05-16 13:38,"0,00",0,FALSE
cus_Q7IqLvMRpvAjZQ,2024-05-16 13:21,"0,00",0,FALSE
cus_Q7IVxbnTGphbJY,2024-05-16 12:59,"0,00",0,FALSE
cus_Q7I6q4M6dbR2fn,2024-05-16 12:35,"0,00",0,FALSE
cus_Q7HEG9f6A3WKV6,2024-05-16 11:40,"0,00",0,FALSE
cus_Q7Go8vb7kIwkZI,2024-05-16 11:15,"195,00",5,TRUE
cus_Q7Gjz15cIUfxSS,2024-05-16 11:10,"0,00",0,FALSE
cus_Q7Girq1RiZzrTH,2024-05-16 11:09,"663,60",7,FALSE
cus_Q7GeC2qT21vnzK,2024-05-16 11:05,"617,37",5,TRUE
cus_Q7G9UcOXGCMMD0,2024-05-16 10:33,"0,00",0,FALSE
cus_Q7Fp80JAi60sFE,2024-05-16 10:14,"0,00",0,FALSE
cus_Q7FmQfzHpUT6nA,2024-05-16 10:11,"0,00",0,FALSE
cus_Q7FEcYUkFn0QiJ,2024-05-16 9:37,"20,31",1,TRUE
cus_Q7FD0kuVGW5TQO,2024-05-16 9:36,"0,00",0,FALSE
cus_Q7EtIenZs7EwXu,2024-05-16 9:16,"2124,00",1,TRUE
cus_Q7EcPmKTQLQ7UQ,2024-05-16 8:58,"0,00",0,FALSE
cus_Q7EUvfNMnhlPte,2024-05-16 8:50,"0,00",0,FALSE
cus_Q7ESSE4g97t8Aj,2024-05-16 8:49,"0,00",0,FALSE
cus_Q7E5PBW8i4V66q,2024-05-16 8:25,"0,00",0,FALSE
cus_Q7E2ESDg2g6MCu,2024-05-16 8:22,"312,00",8,TRUE
cus_Q7Dv7ISbg1Z9J9,2024-05-16 8:15,"0,00",0,FALSE
cus_Q7DpxVMPTauXnQ,2024-05-16 8:10,"0,00",0,FALSE
cus_Q7DK0QwYxfS5Zf,2024-05-16 7:39,"0,00",0,FALSE
cus_Q7DI56hGVvwJ7g,2024-05-16 7:36,"0,00",0,FALSE
cus_Q7D6sAm2sI058N,2024-05-16 7:24,"0,00",0,FALSE
cus_Q7CeCfdONwrtD5,2024-05-16 6:56,"0,00",0,FALSE
cus_Q7CMdZzztWv9wf,2024-05-16 6:39,"0,00",0,FALSE
cus_Q7CABT59gpbj0t,2024-05-16 6:27,"0,00",0,FALSE
cus_Q7BqVaaiTSUVZf,2024-05-16 6:06,"0,00",0,FALSE
cus_Q7BnpWn0IdoKG6,2024-05-16 6:03,"0,00",0,FALSE
cus_Q7BgZSiKARGB3f,2024-05-16 5:57,"0,00",0,FALSE
cus_Q7BaBs3qhe4wpz,2024-05-16 5:50,"0,00",0,FALSE
cus_Q7B1MFaeqOnYag,2024-05-16 5:16,"0,00",0,FALSE
cus_Q7AeMBo5aaRaAQ,2024-05-16 4:52,"0,00",0,FALSE
cus_Q79YyQWMzSlDka,2024-05-16 3:44,"0,00",0,FALSE
cus_Q79SZMVkJhxxw8,2024-05-16 3:38,"0,00",0,FALSE
cus_Q77Dar7wocUMdr,2024-05-16 1:20,"0,00",0,FALSE
cus_Q76qUnlBg0MFNT,2024-05-16 0:57,"0,00",0,FALSE
cus_Q75bZuhDuFdINw,2024-05-15 23:39,"0,00",0,FALSE
cus_Q753svOxGhIhej,2024-05-15 23:05,"0,00",0,FALSE
cus_Q74wG5cDdbzIK5,2024-05-15 22:58,"0,00",0,FALSE
cus_Q74bcRj1ezl1D2,2024-05-15 22:38,"0,00",0,FALSE
cus_Q74KQiSXdSdAId,2024-05-15 22:21,"0,00",0,FALSE
cus_Q73d8IgaveFbxD,2024-05-15 21:38,"0,00",0,FALSE
cus_Q73KoleaP2Gnac,2024-05-15 21:18,"0,00",0,FALSE
cus_Q73IjmtZmI1AdU,2024-05-15 21:16,"0,00",0,FALSE
cus_Q72WJv4M2gyuku,2024-05-15 20:28,"0,00",0,FALSE
cus_Q72O9UMXe3UUta,2024-05-15 20:21,"0,00",0,FALSE
cus_Q72DaEDaWQStkL,2024-05-15 20:09,"0,00",0,FALSE
cus_Q72A4NWqF329RB,2024-05-15 20:07,"0,00",0,FALSE
cus_Q71kxfW1Q083EN,2024-05-15 19:40,"0,00",0,TRUE
cus_Q71kwHDmK1oKrp,2024-05-15 19:40,"195,00",5,TRUE
cus_Q71T14WCPUf0RT,2024-05-15 19:23,"0,00",0,FALSE
cus_Q71NF2CRPqWHE8,2024-05-15 19:18,"297,48",8,TRUE
cus_Q716nkQbB545mZ,2024-05-15 19:00,"0,00",0,FALSE
cus_Q70tTiLYAXByJz,2024-05-15 18:48,"2012,68",3,TRUE
cus_Q70nflSTwhMOv5,2024-05-15 18:42,"74,37",2,TRUE
cus_Q70VXivm8SG0Eu,2024-05-15 18:23,"0,00",0,FALSE
cus_Q70T4Haiz6f2B0,2024-05-15 18:22,"0,00",0,FALSE
cus_Q70JStrowTjGFb,2024-05-15 18:12,"0,00",0,FALSE
cus_Q6zmyFvbhhAKYn,2024-05-15 17:39,"0,00",0,FALSE
cus_Q6zZT9g4CwTi0D,2024-05-15 17:25,"0,00",0,FALSE
cus_Q6zEi4MabtWfhd,2024-05-15 17:04,"0,00",0,FALSE
cus_Q6zAlAB9n8rOrD,2024-05-15 17:01,"0,00",0,FALSE
cus_Q6z1zkdZ3mHC2K,2024-05-15 16:52,"0,00",0,FALSE
cus_Q6z0TbiG34rCG6,2024-05-15 16:50,"0,00",0,FALSE
cus_Q6ylWpIO4FVW8z,2024-05-15 16:35,"0,00",0,FALSE
cus_Q6yGEAC2GFGf2U,2024-05-15 16:04,"0,00",0,FALSE
cus_Q6xxtdmMsgxLnh,2024-05-15 15:45,"0,00",0,FALSE
cus_Q6xScaZDtQoKCD,2024-05-15 15:14,"2487,47",16,TRUE
cus_Q6wzUVlxbn7KD0,2024-05-15 14:45,"0,00",0,FALSE
cus_Q6wyPca3pede8G,2024-05-15 14:44,"0,00",0,FALSE
cus_Q6wePJxBDUXkbX,2024-05-15 14:25,"282,61",8,TRUE
cus_Q6wdt8dqxshWZJ,2024-05-15 14:24,"0,00",0,FALSE
cus_Q6wWpZI6Ec21iZ,2024-05-15 14:17,"156,00",4,FALSE
cus_Q6wNPZOOZv5eWZ,2024-05-15 14:07,"0,00",0,FALSE
cus_Q6wMkvthHYHr6r,2024-05-15 14:06,"0,00",0,FALSE
cus_Q6w3aTx753XRn0,2024-05-15 13:47,"0,00",0,FALSE
cus_Q6vh58WVFV4jvg,2024-05-15 13:26,"0,00",0,FALSE
cus_Q6vKNrhY1ytr5g,2024-05-15 13:02,"0,00",0,FALSE
cus_Q6vJp314B6zwNe,2024-05-15 13:01,"0,00",0,FALSE
cus_Q6v374yHrB1bAW,2024-05-15 12:45,"0,00",0,FALSE
cus_Q6uS3ny2oOf8rg,2024-05-15 12:08,"0,00",0,FALSE
cus_Q6uOTG0x7RsbmN,2024-05-15 12:04,"0,00",0,FALSE
cus_Q6toYiTLgM8ZpO,2024-05-15 11:29,"0,00",0,FALSE
cus_Q6tC6kphsY3LpK,2024-05-15 10:50,"0,00",0,TRUE
cus_Q6svBNvUReHJjl,2024-05-15 10:33,"0,00",0,FALSE
cus_Q6sq9A4LNbCU7U,2024-05-15 10:28,"0,00",0,FALSE
cus_Q6sfIwhNm6GNUA,2024-05-15 10:17,"0,00",0,FALSE
cus_Q6scAUi4Xqqol0,2024-05-15 10:14,"0,00",0,FALSE
cus_Q6sSMUvOjTRDwE,2024-05-15 10:05,"0,00",0,FALSE
cus_Q6sIzR3RXQck4H,2024-05-15 9:54,"0,00",0,FALSE
cus_Q6sHZcYnmh3I43,2024-05-15 9:53,"0,00",0,FALSE
cus_Q6sAWTPULGTTDA,2024-05-15 9:46,"0,00",0,FALSE
cus_Q6s55acJAjd8Im,2024-05-15 9:42,"0,00",0,FALSE
cus_Q6s1X26NnGfApq,2024-05-15 9:37,"333,45",9,TRUE
cus_Q6rNy6g0cGRaRK,2024-05-15 8:58,"0,00",0,FALSE
cus_Q6rNDvdSUMxtGJ,2024-05-15 8:57,"0,00",0,FALSE
cus_Q6rDrU4rvP65Jo,2024-05-15 8:48,"0,00",0,FALSE
cus_Q6r1ZNyoIyF713,2024-05-15 8:36,"0,00",0,FALSE
cus_Q6qxu7jIMtX153,2024-05-15 8:31,"0,00",0,FALSE
cus_Q6qqXhCwt1g9jC,2024-05-15 8:24,"0,00",0,TRUE
cus_Q6qjY7j9AxoacU,2024-05-15 8:18,"0,00",0,FALSE
cus_Q6qUsmYdAtFUUE,2024-05-15 8:02,"312,00",8,TRUE
cus_Q6q16LjDNCnrrm,2024-05-15 7:34,"0,00",0,FALSE
cus_Q6pj4uY8DqFkCi,2024-05-15 7:15,"75,32",1,TRUE
cus_Q6pikKt71Oqg7X,2024-05-15 7:14,"1183,20",1,TRUE
cus_Q6pYGmVHavycCM,2024-05-15 7:04,"0,00",0,FALSE
cus_Q6noZRJouqiy35,2024-05-15 5:17,"0,00",0,FALSE
cus_Q6nCHrryEjA5ON,2024-05-15 4:38,"0,00",0,FALSE
cus_Q6lU6IIgzpqhfy,2024-05-15 2:52,"0,00",0,FALSE
cus_Q6knzeB4cenzhO,2024-05-15 2:10,"0,00",0,FALSE
cus_Q6kh2RvA869Wqs,2024-05-15 2:04,"0,00",0,FALSE
cus_Q6je0NKxhaoh9r,2024-05-15 0:58,"0,00",0,FALSE
cus_Q6jIrZ6f5K5b6g,2024-05-15 0:36,"0,00",0,FALSE
cus_Q6ioSPI8XtehIJ,2024-05-15 0:06,"37,19",1,TRUE
cus_Q6h4itwvxcTEPp,2024-05-14 22:19,"234,00",6,TRUE
cus_Q6gu9M7sE1j84Z,2024-05-14 22:08,"0,00",0,FALSE
cus_Q6gjLcUsPrBRFx,2024-05-14 21:58,"185,93",5,TRUE
cus_Q6gMGoigbcl87b,2024-05-14 21:34,"0,00",0,FALSE
cus_Q6ezTwMQ58GEwq,2024-05-14 20:09,"0,00",0,FALSE
cus_Q6eUlpxrdgoHw1,2024-05-14 19:38,"0,00",0,FALSE
cus_Q6dpfcgYNQwEEQ,2024-05-14 18:57,"376,62",5,FALSE
cus_Q6di5QsHTew3mo,2024-05-14 18:50,"0,00",0,FALSE
cus_Q6dNY1j1ECGv6g,2024-05-14 18:29,"0,00",0,FALSE
cus_Q6cgsqyhhzNU09,2024-05-14 17:47,"0,00",0,FALSE
cus_Q6caAj614o6JTe,2024-05-14 17:40,"0,00",0,FALSE
cus_Q6cNQTY4oH0BdR,2024-05-14 17:28,"642,83",2,TRUE
cus_Q6cMJNUuKk0vNP,2024-05-14 17:26,"0,00",0,FALSE
cus_Q6cJC9Zwhd9NtZ,2024-05-14 17:24,"0,00",0,FALSE
cus_Q6bckqEtN43bVo,2024-05-14 16:41,"0,00",0,FALSE
cus_Q6bI9xU9XrGXqH,2024-05-14 16:21,"0,00",0,FALSE
cus_Q6avPNqr58UCd5,2024-05-14 15:57,"0,00",0,FALSE
cus_Q6aIFopdaorufr,2024-05-14 15:18,"370,50",10,TRUE
cus_Q6aBinkIWCuZSo,2024-05-14 15:11,"0,00",0,FALSE
cus_Q6a8lR7tauCKqW,2024-05-14 15:08,"0,00",0,FALSE
cus_Q6a7y2ICsGNpSS,2024-05-14 15:08,"0,00",0,FALSE
cus_Q6Zt9ewyd7OB8k,2024-05-14 14:53,"0,00",0,FALSE
cus_Q6ZXzWt25JqHML,2024-05-14 14:31,"0,00",0,FALSE
cus_Q6ZB2FQnM1z1ku,2024-05-14 14:10,"0,00",0,FALSE
cus_Q6YundyzFShCZJ,2024-05-14 13:52,"0,00",0,FALSE
cus_Q6YirUWUblKzqC,2024-05-14 13:40,"0,00",0,FALSE
cus_Q6Yhir9Ib9wLJt,2024-05-14 13:39,"0,00",0,FALSE
cus_Q6YRrwhQHOhgnS,2024-05-14 13:23,"0,00",0,FALSE
cus_Q6YQHumJujancZ,2024-05-14 13:22,"367,77",2,TRUE
cus_Q6XbVegrN2jHcP,2024-05-14 12:31,"466,80",10,TRUE
cus_Q6WoQ05V0kNR4B,2024-05-14 11:42,"0,00",0,FALSE
cus_Q6WSy8zTFrm9pB,2024-05-14 11:21,"0,00",0,FALSE
cus_Q6WOyYgCE65QfH,2024-05-14 11:17,"0,00",0,FALSE
cus_Q6W8Z3gHjrx8KP,2024-05-14 11:00,"0,00",0,FALSE
cus_Q6VdQCTL14eMHo,2024-05-14 10:29,"0,00",0,FALSE
cus_Q6Va9IJCzXcekj,2024-05-14 10:26,"0,00",0,FALSE
cus_Q6VSr3nEZZPO6L,2024-05-14 10:18,"0,00",0,FALSE
cus_Q6UpDtrHKncIpM,2024-05-14 9:40,"0,00",0,FALSE
cus_Q6UndtazYQq5YU,2024-05-14 9:37,"0,00",0,FALSE
cus_Q6UNnZLhtWnhmu,2024-05-14 9:11,"0,00",0,FALSE
cus_Q6ULlnWWAWxrKA,2024-05-14 9:09,"0,00",0,FALSE
cus_Q6U8A0Y3uCwJuD,2024-05-14 8:56,"0,00",0,FALSE
cus_Q6U3DWBqyzKNOU,2024-05-14 8:51,"0,00",0,FALSE
cus_Q6TKIF0v9n3w5f,2024-05-14 8:06,"0,00",0,FALSE
cus_Q6SldrKnoX0A09,2024-05-14 7:31,"0,00",0,FALSE
cus_Q6RgGudJ8IqZ97,2024-05-14 6:24,"0,00",0,FALSE
cus_Q6QrZqnnMNoBLg,2024-05-14 5:33,"0,00",0,FALSE
cus_Q6QdDFhvQksd4M,2024-05-14 5:20,"0,00",0,FALSE
cus_Q6QZr7Bp5LjEag,2024-05-14 5:15,"0,00",0,FALSE
cus_Q6PNC5Uo6GNrAl,2024-05-14 4:01,"0,00",0,FALSE
cus_Q6P6KmYVrYupSj,2024-05-14 3:44,"0,00",0,FALSE
cus_Q6OoWhzqDjwsde,2024-05-14 3:27,"0,00",0,FALSE
cus_Q6OVrlNlBKeMVG,2024-05-14 3:07,"0,00",0,FALSE
cus_Q6OIgRS1LqoQDU,2024-05-14 2:54,"0,00",0,FALSE
cus_Q6L8Z7uMoDFuMd,2024-05-13 23:39,"0,00",0,FALSE
cus_Q6JP3YHS95ENJN,2024-05-13 21:52,"0,00",0,FALSE
cus_Q6JJaFEolZroqu,2024-05-13 21:45,"0,00",0,FALSE
cus_Q6IdYDjUnwzgdQ,2024-05-13 21:04,"0,00",0,FALSE
cus_Q6IQDxZHRpudF0,2024-05-13 20:50,"0,00",0,FALSE
cus_Q6H5QMiuCHIaQ9,2024-05-13 19:28,"0,00",0,TRUE
cus_Q6GsSLyev3uKBj,2024-05-13 19:14,"1380,00",1,FALSE
cus_Q6GgI5g8vT4XFW,2024-05-13 19:02,"0,00",0,FALSE
cus_Q6GVStixCzEDXU,2024-05-13 18:51,"0,00",0,FALSE
cus_Q6GLGraBQr65Le,2024-05-13 18:41,"0,00",0,FALSE
cus_Q6GIK4IsJCWg8T,2024-05-13 18:39,"949,85",12,TRUE
cus_Q6GEbQbqeTY8XD,2024-05-13 18:34,"0,00",0,FALSE
cus_Q6G31L4QIW8DZi,2024-05-13 18:23,"0,00",0,TRUE
cus_Q6FfImrWwMBnNy,2024-05-13 17:59,"297,48",8,TRUE
cus_Q6FRadzHQNMK6X,2024-05-13 17:45,"0,00",0,FALSE
cus_Q6EDrmSydZYXYc,2024-05-13 16:29,"0,00",0,FALSE
cus_Q6E1cNyXD5R9Uz,2024-05-13 16:17,"0,00",0,FALSE
cus_Q6Cll07i3J9CmI,2024-05-13 15:00,"0,00",0,FALSE
cus_Q6Cf5i8mWff6Z3,2024-05-13 14:54,"0,00",0,FALSE
cus_Q6CU9TWf2i420I,2024-05-13 14:42,"0,00",0,FALSE
cus_Q6CQrKUQ6NgJyO,2024-05-13 14:39,"0,00",0,TRUE
cus_Q6CGvO28l3qZJd,2024-05-13 14:28,"0,00",0,FALSE
cus_Q6C3Dl0asXFdaC,2024-05-13 14:15,"0,00",0,FALSE
cus_Q6C077VvkwJyyq,2024-05-13 14:12,"74,37",1,TRUE
cus_Q6Bp7zQUuUw7I4,2024-05-13 14:02,"0,00",0,FALSE
cus_Q6AVGc6YZjgFav,2024-05-13 12:39,"0,00",0,FALSE
cus_Q69XtXnFYxy9Xk,2024-05-13 11:40,"0,00",0,FALSE
cus_Q69WT6Hc328KaL,2024-05-13 11:39,"644,18",11,TRUE
cus_Q69Oj4PqyVA0rl,2024-05-13 11:30,"0,00",0,FALSE
cus_Q69CzuWIn5ebkq,2024-05-13 11:18,"0,00",0,FALSE
cus_Q68Xkp22WkytuI,2024-05-13 10:37,"0,00",0,FALSE
cus_Q67kB2tWmtV2o2,2024-05-13 9:48,"390,00",10,TRUE
cus_Q67IGfXbwsi2Y1,2024-05-13 9:21,"0,00",0,FALSE
cus_Q6718SnpwFA7Bg,2024-05-13 9:03,"0,00",0,FALSE
cus_Q66yKm46rzbSbK,2024-05-13 9:00,"0,00",0,FALSE
cus_Q66pt1aHuIi2qw,2024-05-13 8:51,"0,00",0,FALSE
cus_Q65UBBOuOW0pcm,2024-05-13 7:29,"0,00",0,FALSE
cus_Q65O0oiq5ZvOZA,2024-05-13 7:23,"0,00",0,FALSE
cus_Q65GwhaleajwAj,2024-05-13 7:14,"278,46",3,TRUE
cus_Q64k8Ra2BEK57o,2024-05-13 6:43,"0,00",0,FALSE
cus_Q64KHp4C1offqc,2024-05-13 6:17,"0,00",0,FALSE
cus_Q61pFfGMzD0Xpm,2024-05-13 3:41,"0,00",0,FALSE
cus_Q60eP8to1lFSWG,2024-05-13 2:28,"0,00",0,FALSE
cus_Q5xZwFlKQe6K8c,2024-05-12 23:17,"0,00",0,FALSE
cus_Q5sCqDl6D1i8hi,2024-05-12 17:44,"334,67",9,TRUE
cus_Q5odKvEjDmOQJb,2024-05-12 14:03,"0,00",0,FALSE
cus_Q5nSEGODz5IFjL,2024-05-12 12:51,"0,00",0,FALSE
cus_Q5nQbGMytoyT0Y,2024-05-12 12:48,"0,00",0,FALSE
cus_Q5nCcu4iVyILAm,2024-05-12 12:34,"0,00",0,FALSE
cus_Q5gtqKbGYAwOyx,2024-05-12 6:03,"0,00",0,FALSE
cus_Q5ekPcDCCYIMUM,2024-05-12 3:50,"331,81",1,TRUE
cus_Q5eFFTY3Hujn9w,2024-05-12 3:19,"0,00",0,FALSE
cus_Q5X80RrzGEzanK,2024-05-11 19:58,"189,60",3,FALSE
cus_Q5UsUDYJxwBpR4,2024-05-11 17:38,"371,85",10,TRUE
cus_Q5TFYGvpLyF6QO,2024-05-11 15:57,"0,00",0,FALSE
cus_Q5PwsjWDNL1Eax,2024-05-11 12:32,"0,00",0,FALSE
cus_Q5Opv6C04iuckM,2024-05-11 11:23,"0,00",0,FALSE
cus_Q5OT57NLVntJjC,2024-05-11 11:02,"0,00",0,FALSE
cus_Q5Nm66c42pBOZK,2024-05-11 10:18,"0,00",0,FALSE
cus_Q5LNJoCTjhZjIH,2024-05-11 7:49,"297,48",9,TRUE
cus_Q5JSLxUjP2Mi6d,2024-05-11 5:50,"0,00",0,FALSE
cus_Q5IqwNYJo26vMG,2024-05-11 5:12,"0,00",0,FALSE
cus_Q5IE98LTovVtjt,2024-05-11 4:34,"0,00",0,FALSE
cus_Q5ErUip9MGZTkh,2024-05-11 1:05,"111,56",3,TRUE
cus_Q5ERyNKFhYIQWP,2024-05-11 0:39,"0,00",0,FALSE
cus_Q5CxEqtixTWRJF,2024-05-10 23:07,"0,00",0,FALSE
cus_Q5Bl8ESTJc7ncr,2024-05-10 21:53,"0,00",0,FALSE
cus_Q5A6pySD0D7Ywu,2024-05-10 20:10,"0,00",0,FALSE
cus_Q59oV34VMkFY2d,2024-05-10 19:52,"317,93",9,FALSE
cus_Q58ulAaphvjL02,2024-05-10 18:56,"534,30",7,TRUE
cus_Q57FE828qsuz7F,2024-05-10 17:14,"0,00",0,FALSE
cus_Q55mD4Af5agaXv,2024-05-10 15:42,"348,00",1,TRUE
cus_Q54hJEyTUz5o4U,2024-05-10 14:36,"0,00",0,FALSE
cus_Q548mt9ahiOD2s,2024-05-10 14:01,"0,00",0,FALSE
cus_Q53oxFUIpgLCjc,2024-05-10 13:41,"0,00",0,FALSE
cus_Q53glKcIbKuKL0,2024-05-10 13:33,"440,90",10,TRUE
cus_Q53fdaSkQe5bYI,2024-05-10 13:31,"0,00",0,FALSE
cus_Q53dXLKObLTqNJ,2024-05-10 13:30,"0,00",0,FALSE
cus_Q53dwdV7Ec3MVT,2024-05-10 13:29,"0,00",0,FALSE
cus_Q52ibbKeQ000id,2024-05-10 12:33,"474,00",3,TRUE
cus_Q52hQrpcFurcki,2024-05-10 12:31,"371,85",10,TRUE
cus_Q52alJLjYMyyp8,2024-05-10 12:25,"1260,87",1,TRUE
cus_Q52ETgZnv1BJlP,2024-05-10 12:02,"0,00",0,FALSE
cus_Q50oybCgDgxRr5,2024-05-10 10:35,"0,00",0,FALSE
cus_Q50efmIzB56zNV,2024-05-10 10:25,"0,00",0,FALSE
cus_Q501Fj9GH5QCFb,2024-05-10 9:45,"0,00",0,FALSE
cus_Q4zzn0kII1wax1,2024-05-10 9:43,"0,00",0,FALSE
cus_Q4zvMQri5jsMIb,2024-05-10 9:39,"0,00",0,FALSE
cus_Q4zdx6JJK1jzk7,2024-05-10 9:21,"1715,66",2,TRUE
cus_Q4zcQgAFAd8Nz7,2024-05-10 9:20,"0,00",0,FALSE
cus_Q4yzYAZrXyh4d3,2024-05-10 8:41,"334,67",10,TRUE
cus_Q4ymY015Lh7Qp3,2024-05-10 8:28,"0,00",0,FALSE
cus_Q4vy7pztbpm3d6,2024-05-10 5:35,"917,06",2,TRUE
cus_Q4vgekJUaBguDl,2024-05-10 5:17,"0,00",0,FALSE
cus_Q4scOy56L1S2Qg,2024-05-10 2:06,"0,00",0,FALSE
cus_Q4sNQhocekd24s,2024-05-10 1:51,"0,00",0,FALSE
cus_Q4ry9GCu19vPWx,2024-05-10 1:26,"0,00",0,FALSE
